text,emotion
AOMG got my back Woo with the JAYGRAY on the beat 구 찌 안 입어도 이뻐 pantsStyle 좋단 애보다 옷 잘 입어 내가 겸손해서 너가 best 이건 UHM 악! 고민하는 내가 hol’up 평생 구라치다 끝날 애가 저 오빠야 PEACE OUT 좆 밥 넌 딱 이까지 난 치고 빠지구 FUCK THE TIMELESSTREND 두 달 거진 늦은 게 니 기준 상에 top versionStop bluffin’[ 식 케이 (Sik-K)] 네 여자친구들 중 절반은 내 팬 아니면 권 민 식의 팬한 해 몇억을 버는 rapper 출신의 연예인이라고 누 군 얘기하지 I don’t follow anybody 내가 내기하지 누나들 싫어해 배기 바지 Studio rapper가 돈 벌어 배 아프면 똥 싸 날 우러러보게 하려면 까야 되냐,0
통장 911 너 한 텐 소방차 같은 말 911 그건 나한테 그냥 내 다음 차 skrtt[Woodie Gochild] 어디 불나면 화재 진압 119(Yeah I’m so fresh as gochild) 니가 잘났어?,0
나대지 마 이 친구야 (who can do it like gochild) 시대 초월 사임당 세종과 난 단짝 내 인기는 88년도 소방차 물을 뿌려 Drip harder 흘러 땀방울 I’m so hot hot hot hot[HAON ( 김 하온) ]Now I wanna be a baki 자식들은 평화를 원하지 않지 날라 다녀 까치 생각 없이 쓴 가사 같이 내 폰은 무음 but I gotta move 신고는 땡 큐 but 깨지마,0
mood 닫아 버린 문 알아 버린 듯 커지는 눈 이제야 foolBring that fire my desire 계속 커져 like 초사이 언 Ain’t no liar I’m designer 첫 작품은 보고 있어 멍청이들은 알지 헛똑똑이들은 흠칫 말했잖아,0
wanna be a baki 쉬고 있는 거 라니 까 잠시[ 개 코] 사람들 화가 많은 게 누구 탓이겠어 ( 시스템) 일등 이등 매기는 게 누구 탓이겠어 ( 시스템) 과정이 중요 하다면 서 결과만 따지니까 예술가들이 전부 다 비트 코인 투자자가 됐어 양극화는 박탈감과 분노를 부추기네,0
"가진 걸 나열하기보단 느끼는 것을 고백할 때 ( 불이야) 머리에 불 심장에 불 발등에도 불 온통 불바다라서 음악과 언어로 불을 꺼야 할 때 ( 꼰대) [BewhY ( 비 와이) ]Umm Super BewhY 신화 아무도 나처럼 못하니 이제서야 날 인정하지 한국 힙합 퀄 이만큼 올려 GRAY 형 비트 안 화염에 rhyme 싹 나열해 나는 성화 형이 낳은 별의 아이였네",0
Dejavu 여긴 선구자연맹[ 팔로 알토 (Paloalto)] 여러 가지 일이 겹쳤지 여러 가지 일을 겪은 뒤 내 영향력이 더 커졌지 부디 그만 하길 바래 병신 짓 Yeah I said it fuck that shit 신세 한탄하는 겁쟁이 참는 것도 한 두 번이지 다시 겸상할 일 절대 없겠지 유행 따지는 촌스런 새끼들 못 알아보네,0
지 애 미도 애비도 쇼 미에 나와서 웃기만 하다가 차트에 몇 곡을 올리고 사라져 인정해 좀 인정을 해 왜 그리 꼬였어 치졸하게 잘 챙겨 가지 내 creditYeah 코 팔 팀은 윈윈 Yeah we made it[ 지 투 (G2)] 시 발 불러 구급차 U Fuckers barely look alive 망할 놈들 계속 굶어 가 미래가 뻔히 보여 이 븅 신 들아 너 같은 새끼들 내게 까만 암 덩어리야 동정 따 윈 없어 바로 니가 판 무덤이야,0
"This that fire hope u burn Smilin' at ur funeral while the whole family mournFuckin' deja vuThese douchebags never learn 봐도 제발 모른 척 자극 하지 마 내 머리 속에 열[ 레 디 (Reddy) ]Lit 한 척 안 해도 불러 ye 걸어 일 일구 소방서 공연 전에 향수 골라 써 샤넬 아니면 조 말론 불 붙은 지는 꽤 됐어 첨 본 애들은 또 fan 됐어 내 욕하던 새끼들 비웃고 질투만 하다가 그냥 새됐어 난 못 막 어 날 못 막 어내 이름이 니 입에 계속 오르내리기를 바래 그 게 뭐든지 간에 thank u365 일 Worko mode 내 몸에 두른 옷 절 권도 Uh 날 보고 배 아픈 새끼들 전화 들어 통화 눌러 119[ 스웨이 디 (Sway D)] 출동 출동 119 초록 잎 붉게 물들고 붉은색 사이렌 마치 불타는 심장 못 꺼 맘속 미친 불 나를 잘못 건드렸다가 넌 화상 난 폭발 직전 불불 끓는 활화산 불꽃 같은 상상 넘 사벽이야 나의 삶 꿈을 현실로 만들어 버리는 연금 술사의 가사 너의 눈엔 돌 나의 눈엔 돈 나의 눈엔 금 다 이뤄 지는 꿈 타올라 내 심장의 불 [Owen Ovadoz]I just gotta jug better call 911 sonDoing things you have never doneBloomin' like ‘you know I’m the one’ 여기 누가 재밌어? 기우제 지내다 불났어",0
Made it rain 잠재워 I rock the nation 박재범 My alter ego told me be a dick then to follow 표현의 자유가 없다니,0
they quiett 모두 hollowSimon says do what I said 짬? 뭐 관심 없네,0
"OG 너희한테 는 light up I got mezz[The Quiett]I be spittin' that fire yeahI'mma rap mesiah yeah 나는 선택 받은 자여 yeahHall of fame like cy young yeahHall of fame like 콰 형 yeahMoney long like iron manSpecial shout out to 퍼 비 쿠기 동민 우림 영원하라 콰 모 gang yeahGRAY Track makes your head fuckin' bang yeahpretty bitches 나는 뿌려 100 bands yeahI gotta pick right now manSomebody to suck my dick right now huh[ 창모 (CHANGMO)] 선 역 너 해 난 villain 돈은 내가 챙기니 암흑 버전의 illy 흑 화된 Beenzino Q 도 끼지 븅신 새끼들 say 창 모 거서 나가라 그런데 현실의 거린 느끼지 읍내 출 신의 까라 억 단위 돈 내가 졸라 말해 대니 그게 니 꺼 같은 거야? 니 손목에 허전한 그 맨살 안 보여? 방 안에선 안전하니 외출은 NO야 UGRS 카메라는 어렵더라",0
so 911 개 구린 슝 Now u got 물음표 질문이 수두룩 How did u buy Porsche1llibition 이상 무 근무 중 Yah Yah I'm countin' paper like my boss 미래 지폐가 바뀌면 공장은 동갑이 형의 라이카가 필요하다고,0
Um yah bition boys 콜록 콜록 소화기 찾아 놔 불난다 단위로는 몇 천 불이야 이게 소방차도 불내요 아 브라 카다 브라[ 김 효 은] 쳐 내리라고 돈 비 븅 신들 we bring the fire Call 119 my team 덤빈다면 그냥 파열 니 fan 들도 맴 찢 웃으며 해 줘 라 안녕 그에 반해 나야 킼 끓여 먹어 걍 라면 걔네,0
어차피 인스턴트 같은 애들 힙 합은 개뿔 한 번 웃겨 불라 고 무대 위에 다 개그 차라리 염치 없이 그냥 이 몸은 EK 옆에서 댄스 차라리 염치 없이 그냥 이 몸은 EK 옆에서 댄스[ 딥 플로 우] 이건 불 맛 like a stir fry 레 시피 없던 내 성과 연말엔 on ma sofa 일대일 세무사 수업 받네,0
근 일 년 간 난 싸움닭 더욱 평온 해진 내 성깔 난 열반 like a 석가 난 평화 like a 성탄 그 가을 쇼는 막 내려 죄 다 몸값 올리고 flexin' 새 왕이 필요해 여긴 2k Makaveli and juicy 그 주인공이 되려 밀린 줄다 들 정신 차리고 열일 중 Search 해 다른 119 119 119[ 넉 살 ]119 불난 데 불러 장난으로 말고 힙합 구조대 불러 하늘 헬기 타고 깨끗하게 정리 상 구형 머리처럼 말끔 가끔은 불을 불로 끄지 like 말 콤 어차피 다 거기서 거기잖아 랩 말 풍선 입만 뻥긋 거려 기계 같은 병풍 병신들은 허풍만 떠는 거지 다 거품 터지는 재미 샴페인 bottle 거품[ 오디 (ODEE)] 작업에 불씨 지펴 화제가 될 내 신보 119 주민신고 사이렌 삐뽀 필요해 더 많은 시선 필요해 더 많은 인정 피 쳐 링 더 많은 일정 못해 칩거를 돼 가지 관심 빌 런 여기 내 멍석 깔지 너 흰 속 타 I bring the fire 맞춰 가네,0
넌 어떤 타입 맞춰 가 난 내 customize 벌려 가지 온도 차 불 안 꺼져 내 스튜디오 안 들어온 remix 동전 한 닢 들어온 remix 119[Rocky L] 느그들 rap은 진짜로 불러야 겠더라,0
"119 아니 끊고 다시 걸어 911 I’m sorry semi fashion American woo 이렇게 하는 거 맞나",0
"ya 이렇게 빼끼면 되나 wooYouTube 보고 막 좋은 거 다 때 리 박으며 개나 소나 멍멍 청한 소리 bow wow 왈왈 moo~ 맞다 거 따 필 수 어눌한 말투 또 약 빤 눈 얘네",0
들 빨리 다 데려가 달려라 ambulance 목적 진 신촌 Severance 주치의는 beats by Dr.GRAY 야 [EK] 다시 또 가져와 난 불꽃 119 수록 곡처럼 불법 uh 조명이 꺼져도 숨 쉬어 그녀와 같이 타고 있어 suck my uh 사랑 노랠 부를 까 봐 이제 워밍업 사 버린 기대 말로만 떠드는 랩 퍼들 비일비재 후에 작업 dm 넘 날 카로 워 bitch 때로는 부드럽지 멋은 척 관 다르지 예상이 되니 움직임 점수나 더 매겨 보렴,0
한 방을 더 먹여 드림 뭐라,0
하던 양질의 음악을 퍼 다 줄 뿐 임 [Los ]Hustlin’ 내 삶이지 네 행동은 그냥 말이지 유행이라고 난 안 따라 I got my own shit 그게 간지 지파도 안 타 난 낚시질 난 돈 셀 때 넌 딸 치기 My city 등에 메고 다니지 but fuck you if you don’t ride wit me Easy money 이건 날치기 Heavy weight 난 단백질 Beef 원하면 난 갈비 찜 Hater 들 다 화이 팅 Check your flex like Nike Take your bitch like 나이스 내가 너무 thug life 이 지내 verse 니 까 내 마음이지 [Chaboom ]One one nine 119 진짜가 떴지 쌔끈한 내 크루 대충 뱉어도 예술로 박히는 쓰리쿠- 션 내 랩은 splash on these mo’fuckers face 불 꺼 대빵만 한 호스는 제주 삼 다수 taste 물을 뿌려 다 잠기지 담궈 더 더 깊숙히 푹 꿀을 뿌려 다 꿀 빨지 벌어 더 더 현찰이 쭉 게임 끝 카드 긁어 쓱 세상 모든 걸 다 쌔비지 철구도 놀라 외쳐 앙 기모 찌[ 스윙스 ]They drop songs I drop labelsReal boss they speak fabels 내가 왜 멋있는지 설명하려면 1년 정도 밤새 밤새 나는 금 싸는 machineThey ain't fuckin with my team 우린 한 통 속 omelette 나는 힙합 백종 원 단지 조금 더 cocky 돈 깐 보석 찾는 수집가 now where my gauntlet 애들 잘난 척만 하지 나는 진짜 하네,0
"내 여 잔 김 씨가 아니지만 난 한국 칸 예[ 기 리보이] 불같이 살아 나 불같이 벌어 불같이 달아 나 불같이 털고 불 만져 물집 불같이 Bull Shit 불같이 금식 다이어트 Win 불나는 파이 리 내 스탈은 HypeBeast 검정 위에 반짝이는 오 데마 난 사장님 필요하면 다 사지 기 리보이 난 팔랑 귀 아크로님 팔락이지 Ooh Make it 가랑비 [NO :EL] 올해는 우리 꺼 반박 불가 쫄리면 뒈지라 삼팔광이야 애인들은 개 이뻐 TMI 하나 더 폰은 두 개고 언니들은 꽝이야 내년도 우리 꺼 닥쳐 손목에 병신들 전세를 찬다 개 아님 돼지 또 새 대갈 조선에 내 주옥같은 가산 too much informationOoh yeah 세계 돌아 두 탕 천 ayy 거지 같은 metaphor 꼴에 그거를 팔고 써 Fuck that 비디 오래 굳이 안 봐도 이런 놈 처음 이래 타지 삐딱 선 원 투 펀치 다 바닥에 엎드려 넌 적자 여러 의미로 Red ocean에 땜 빵 역할에 빚 갚어 [Jvcki Wai]No me hablen cuando subaSolo quiero plataMuchas gracias por tu ayuda Ahora tienes nada你们都去死吧Vous les vous coucher avec moi ce soirお 前は 資格ない これ 冗談広い 世界 ロシアで сук аBih I’m just makin’ it cleanBih I’m just wanna be meBih I’m just makin’ it litLemme just smoke all that shit that I need 전화기에 눌러 11 골라 봐 9 아님 2 난 안 봐 뒤 날아가야지",0
"Bye bye 내 두 발 옮겨 바삐[ 저 스디스 (JUSTHIS)] 랩 한지 거진 10년 근데 베이비 페이스 마치 신 동갑 Australia tour 12월 Yeah I'm worldwide but the street is home 강산이 바뀌었지만 flow still tight 하지 마치 Biggie랑 Big Pun이 같이 타는 티코 Yeah I'm headin' to the heaven 퇴물들을 제물로 바치고 벌어 재물 지노처럼 미쳤어 그래 나도 진흙 속에서 핀 꽃 모든 것을 얻었고 모든 걸 잃었어 근데 확실한 건 가진 건 실력 근데 요즘 누가 실력으로 매겨 순위를 많은 놈이 짱이지 그러면 Double D처럼 Go higher 다시 쓰는 이력서 I'm gone[ 한 요한 ]Yeah that's me yeah 기타를 멘 무사시 yeah 니 명품 자랑에 미쳐 대놓고 주작질 해 스윙스 Hiphop 칸 예면 칸 예가 선택 한 애 Yeah that's me 1년 만에 여기까지 온 거 잊지 마 구찌 롤 리 벤틀리 그게 뭐든 상관없어 다다 뺐고 때려 부셔 니 차는 범퍼 카 2018 유일 무이 희귀종 rockstar 정말 나 오 모델 친구 미안해 니 여 친 이 날 껴안아 [YUNHWAY ]Call 119 yuh 911 out here Mama’s teriyakiRoastin' on that fireI’m feelin' lucky lucky 입을 거야 Versace 나는 queen 하늘 높이 위더 플럭 우리 올라가 연기같이 사라져 체리같이 I’m different different 달라 너네",0
"밤마다 I’m different different 이제 너가 나를 따라와 [Jhnovr ]I got the keys keys keys keys keys Hova 같이 I got a skill skill skill skill skill 넉살같이 우주로 비행해 기리 back 올라 타 지 금 I got the keys keys keys keys keys 몸값이 위로 불려 돈 배로 bow 은행 계좌 count 관대한 위치까지 올라 내려봐 계속 spotlight 계속 spotlightGettin' guap right now 너 넨 퇴 짜 [Coogie ]E on fire 뱉어 화염 너무 과열 팽창 가열 너 넨 pipe up 화만 쌓여 배아 파여 내장 파열 불을 붙여 기름 thinner 진압 못 해 계속 진화 끓는 점을 넘겨 높아 삐뽀 불러도 안 돼 방화 조준 빵 야 양 쪽으로 빠져 get out of my way 등 뒤에서 연기를 또 뿜어 대 넘어가 펜스 countin' money guap trippie redd 양 쪽으로 빠져 get out of my way 등 뒤에서 연기를 또 뿜어 대 Ghost rider fire chain 휘둘러 대[ 펀치 넬로 (punchnello) ]This mo’fuckers aint sayin' nothin'그래 바라는 대로 만 살 어 너 흰 가진 거 없이 몇 년째 손가락질 야 니 여 친이 원하는 애가 나야 병신새끼 여전히 flex on’em okay 겸손은 가족에게 okay 가슴에 손을 얹고 생각해 봐 넌 이뤄 낸 게 뭐야? okayYeah bring the fire bring the fireCall 119 다 태우고서 물을 뿌려 이 feel 더 빨 어 feel 더 마셔 니가 원하는 데로 다 줄 테니까 더 쳐먹어 Yeah spit some fire 이게 바로 다른 사람들이 나를 찾는 이유 아냐?When",0
"I bo bo bo bo - gameover 간단하지 #fkuropinion I’m gone[ 페 노메 코 (PENOMECO) ]Yeah we bring the fire gun shots 불장난에 붙은 화염 Blowin' up니 속옷이 젖을 정도 흘린 땀 땜에 물난리가 날 정도 내 동생 말 따라 fuck your opinion 우리 빼고 꺼지길 우린 Natural organic 부채질할 바엔 차라리 거기 기름을 퍼부어 you get it? 전용기는 우리 rendezvous 어느새 우리 도착지는 MalibuYeah we gon' do[Dbo ( 디보) ]Bxxxh stop playin’Imma do ma thang 한 번뿐인데 합법적인 일 ill 그녀는 아침 먹고 나서 땅콩 먹어 병신새끼들 자꾸 딴지 걸어 당연한 게 더 당겨 난 짠 거 말고 단 거 승리가 내 작전 명 그녀는 진실을 삼켜 She actin' like she need a dickHer pussy on fire call 911 Dbo![ 행주] 뒤 처진 너 넨 매일 뒤에서 말 만 많아 제일 완만한 코스에서 만만한 것 들 사이 왕게임 같은 거 암만 해 봐라 우린 간만에 바람 쐬는 것조차 도 GRAY BEAT 경사 길에 숨이 찰 땐 느리게 뱉어도 간지 박수 쳐주지도 마 저 오빠한테 단순한 이유 저 오 빤 랩도 못 해래 펀 개뿔 딱 연예인 지망생 보컬 못해서 래퍼 한단 저 아이 돌 만도 못해[ 지구인] 무대에 불을 질러 음 무대에 불을 질러 음 그 담에 경찰서로 갔지 내 전과는 86범 으아 찢고 물어뜯지 성치형이 말해 아야 리듬 파워 특기는 여기에서 단 하나야 제일 신 나지 이건 시너지 고 딩 동창 셋이 했지 째지겠지 내 기분이 너 넨 배 아파 뒈지겠지( 핳 핳) 이건 너 네 골통 때리는 소리( 흠) 억이 벌려 우리 엄마 비명소리 [ 보이 비] 홍대 NB 알바 출신 일당 7만원 셔 플 댄스 추 던 걘 절대 모를 걸이제 난 클럽 가 비아로 게스트 가도 꽁 술 한잔 입에 안 대고 걍 나와 And I’m drive my amg 그때 내 한 곌 논하던 그 형은 재가 돼 버렸지 우린 또 락스타의 간지 농담 아냐 난 홍보대사야 오피셜 시 대표 ㅈ ㅅ burn it 쇼 미 불구댕이 된 스테이지 [Ja Mezz]119 119대가 와도 못 꺼 내 불 119개 문제 중에 bitch ain’t one cell phone 두 개 불이 나는 전화 ring ring ring 진압 불가 대체 누가 나를 대신 할 수 있겠어 대체 불가 I’m the shit up in this bitch 사람들은 불러 마녀 사냥 당해 화형 Bitch I’m on fireI don’t compromise thoI’m not surprised tho 아랍 여자들도 히잡 벗고 비키니 입어 힙합 [Dayday ( 데이 데이) ]We didn’t start the fireBut I brought the lighter 날 날이 like 불장난 uh 눈 깜빡하면 화재는 딱 그 한순간 날 날이 like 끝판 왕 uh 날 날이 want all the 연기 날 날이 want all the 여 친 s 나대다가 siren처럼 울림 활성화된 remix 또 벌림 ayy 그 놈이 그 놈 & 그 꼴이 그 꼴 Clout chasin’ 너의 일상의 목적 쟤네",0
